HEADER
VTF File Version,1.1
VTF File Type,0
PID,18049
Generated on,2024-12-13 21:49:59
Resolution,ms
Min Resolution,ns
Trace Version,1.1
TraceID,18049
XRT Version,2023.1

STRUCTURE
Group_Start,OpenCL Host Trace
Group_Start,OpenCL API Calls
Dynamic_Row,1,General,API Events not associated with a Queue
Static_Row,2,Queue 0x55f31a9b4660,API events associated with the command queue
Group_End,OpenCL API Calls
Group_Start,Data Transfer
Dynamic_Row,3,Read,Read data transfers from global memory to host
Dynamic_Row,4,Write,Write data transfer from host to global memory
Dynamic_Row,5,Copy,Copy data transfers from global memory to global memory
Group_End,Data Transfer
Group_Start,Kernel Enqueues
Dynamic_Row_Summary,6,xilinx_u280_gen3x16_xdma_base_1:bfs_xcel:bfs_xcel,Kernel Enqueue
Group_End,Kernel Enqueues
Group_End,OpenCL Host Trace

MAPPING
23,0:0:0
22,94502609151232:16861302325933553920:94502610859760
17,HBM[0]
24,HBM[9]
21,bfs_xcel
29,bfs_xcel_1
12,clCreateBuffer
10,clCreateCommandQueue
7,clCreateContext
11,clCreateKernel
8,clCreateProgramWithBinary
14,clEnqueueMigrateMemObjects
19,clEnqueueTask
16,clFinish
4,clGetDeviceIDs
6,clGetDeviceInfo
1,clGetExtensionFunctionAddress
2,clGetExtensionFunctionAddressForPlatform
3,clGetPlatformInfo
26,clReleaseCommandQueue
28,clReleaseContext
9,clReleaseDevice
25,clReleaseKernel
15,clReleaseMemObject
27,clReleaseProgram
5,clRetainDevice
13,clRetainMemObject
18,clSetKernelArg
20,xilinx_u280_gen3x16_xdma_base_1

EVENTS
79,0,5574.906690,1,OPENCL_API_CALL,13
80,79,5574.907209,1,OPENCL_API_CALL,13
81,0,5574.907567,1,OPENCL_API_CALL,13
82,81,5574.908033,1,OPENCL_API_CALL,13
83,0,5574.908456,1,OPENCL_API_CALL,13
84,83,5574.909170,1,OPENCL_API_CALL,13
85,0,5574.909609,1,OPENCL_API_CALL,13
86,85,5574.910198,1,OPENCL_API_CALL,13
87,0,5574.910645,1,OPENCL_API_CALL,13
88,87,5574.911190,1,OPENCL_API_CALL,13
89,0,5574.911577,1,OPENCL_API_CALL,13
90,89,5574.912291,1,OPENCL_API_CALL,13
91,0,5574.912723,1,OPENCL_API_CALL,13
92,91,5574.913334,1,OPENCL_API_CALL,13
93,0,5574.913691,1,OPENCL_API_CALL,13
94,93,5574.914135,1,OPENCL_API_CALL,13
95,0,5574.914591,1,OPENCL_API_CALL,13
96,95,5574.915052,1,OPENCL_API_CALL,13
97,0,5574.915480,1,OPENCL_API_CALL,13
98,97,5574.915914,1,OPENCL_API_CALL,13
99,0,5574.916449,1,OPENCL_API_CALL,13
100,99,5574.916994,1,OPENCL_API_CALL,13
101,0,5574.917425,1,OPENCL_API_CALL,13
102,101,5574.918153,1,OPENCL_API_CALL,13
103,0,5574.918594,1,OPENCL_API_CALL,13
104,103,5574.919189,1,OPENCL_API_CALL,13
105,0,5574.920486,2,OPENCL_API_CALL,14
106,105,5575.126416,2,OPENCL_API_CALL,14
107,0,5575.128112,1,OPENCL_API_CALL,15
108,107,5575.130112,1,OPENCL_API_CALL,15
109,0,5575.131173,1,OPENCL_API_CALL,15
110,109,5575.131921,1,OPENCL_API_CALL,15
111,0,5575.132432,1,OPENCL_API_CALL,15
112,111,5575.133010,1,OPENCL_API_CALL,15
113,0,5575.149003,1,OPENCL_API_CALL,15
114,113,5575.149503,1,OPENCL_API_CALL,15
115,0,5575.149923,1,OPENCL_API_CALL,15
116,115,5575.150548,1,OPENCL_API_CALL,15
117,0,5575.150936,1,OPENCL_API_CALL,15
118,117,5575.151728,1,OPENCL_API_CALL,15
119,0,5575.152283,1,OPENCL_API_CALL,15
120,119,5575.152973,1,OPENCL_API_CALL,15
121,0,5575.153781,1,OPENCL_API_CALL,15
122,121,5575.154384,1,OPENCL_API_CALL,15
123,0,5575.154782,1,OPENCL_API_CALL,15
124,123,5575.155304,1,OPENCL_API_CALL,15
125,0,5575.155749,1,OPENCL_API_CALL,15
126,125,5575.156235,1,OPENCL_API_CALL,15
127,0,5575.156670,1,OPENCL_API_CALL,15
128,127,5575.157300,1,OPENCL_API_CALL,15
129,0,5575.157776,1,OPENCL_API_CALL,15
130,129,5575.158400,1,OPENCL_API_CALL,15
131,0,5575.158816,1,OPENCL_API_CALL,15
132,131,5575.159292,1,OPENCL_API_CALL,15
133,0,5575.159884,1,OPENCL_API_CALL,15
134,133,5575.160695,1,OPENCL_API_CALL,15
135,0,5575.161198,1,OPENCL_API_CALL,15
136,135,5575.161903,1,OPENCL_API_CALL,15
137,0,5575.162306,1,OPENCL_API_CALL,15
138,137,5575.162776,1,OPENCL_API_CALL,15
139,0,5575.163183,1,OPENCL_API_CALL,15
140,139,5575.163950,1,OPENCL_API_CALL,15
141,0,5575.164368,1,OPENCL_API_CALL,15
142,141,5575.165088,1,OPENCL_API_CALL,15
143,0,5575.165897,1,OPENCL_API_CALL,16
144,0,5575.191609,4,WRITE_BUFFER,16384,0x0,17,0x7f563a61b700
145,144,5575.429200,4,WRITE_BUFFER
146,143,5575.447641,1,OPENCL_API_CALL,16
147,0,5575.449758,1,OPENCL_API_CALL,18
148,147,5575.454894,1,OPENCL_API_CALL,18
149,0,5575.455547,1,OPENCL_API_CALL,18
150,149,5575.456805,1,OPENCL_API_CALL,18
151,0,5575.457294,1,OPENCL_API_CALL,18
152,151,5575.458146,1,OPENCL_API_CALL,18
153,0,5575.458522,1,OPENCL_API_CALL,18
154,153,5575.459550,1,OPENCL_API_CALL,18
155,0,5575.459946,1,OPENCL_API_CALL,18
156,155,5575.460843,1,OPENCL_API_CALL,18
157,0,5575.461223,1,OPENCL_API_CALL,18
158,157,5575.462283,1,OPENCL_API_CALL,18
159,0,5575.462834,1,OPENCL_API_CALL,18
160,159,5575.464138,1,OPENCL_API_CALL,18
161,0,5575.464575,1,OPENCL_API_CALL,18
162,161,5575.465574,1,OPENCL_API_CALL,18
163,0,5575.465935,1,OPENCL_API_CALL,18
164,163,5575.466890,1,OPENCL_API_CALL,18
165,0,5575.467264,1,OPENCL_API_CALL,18
166,165,5575.468071,1,OPENCL_API_CALL,18
167,0,5575.468462,1,OPENCL_API_CALL,18
168,167,5575.473125,1,OPENCL_API_CALL,18
169,0,5575.474262,2,OPENCL_API_CALL,19
170,0,5575.517079,6,KERNEL_ENQUEUE,21,22,1,0
171,169,5575.571138,2,OPENCL_API_CALL,19
172,0,5575.572276,1,OPENCL_API_CALL,16
173,170,5579.381779,6,KERNEL_ENQUEUE,21,23,0,0
174,172,5579.501088,1,OPENCL_API_CALL,16
175,0,5579.513103,1,OPENCL_API_CALL,13
176,175,5579.519324,1,OPENCL_API_CALL,13
177,0,5579.521680,1,OPENCL_API_CALL,13
178,177,5579.523658,1,OPENCL_API_CALL,13
179,0,5579.525913,2,OPENCL_API_CALL,14
180,179,5579.545141,2,OPENCL_API_CALL,14
181,0,5579.548529,1,OPENCL_API_CALL,15
182,181,5579.551336,1,OPENCL_API_CALL,15
183,0,5579.553106,1,OPENCL_API_CALL,15
184,183,5579.554961,1,OPENCL_API_CALL,15
185,0,5579.556361,1,OPENCL_API_CALL,16
186,0,5579.600902,3,READ_BUFFER,4096,0x90000000,24,0x7f5639e1a700
187,186,5579.725142,3,READ_BUFFER
188,185,5579.744297,1,OPENCL_API_CALL,16
189,0,5579.770445,1,OPENCL_API_CALL,15
190,189,5579.773285,1,OPENCL_API_CALL,15
191,0,5579.775239,1,OPENCL_API_CALL,15
192,191,5579.776794,1,OPENCL_API_CALL,15
